gene	pval	qval	log2fc	mean	zero_mean	grad	coef_mle	coef_sd	ll	replication	gene_name	groups
ENSG00000134539	0.0	0.0	13.764571888872142	0.011666667	False	3.924539200596405e-05	13.764571888872142	0.3970888686136332	-21.976693724490584	6	KLRD1	healthy_control_vs_severe
ENSG00000128342	0.0	0.0	10.764572380241448	0.049999985999999996	False	0.0003976008406541795	10.764572380241448	0.0927889693007457	-99.97717403836586	3	LIF	healthy_control_vs_mild
ENSG00000128342	0.0	0.0	10.764572380244005	0.04999999	False	0.00039760084065390154	10.764572380244005	0.09278896930074576	-99.97717403836587	14	LIF	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	2.3852533037849857	0.92333263	False	0.1253103567792845	2.3852533037849857	0.1893842694801032	-652.1940813745098	1	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.3844544341978835	1.1316658000000002	False	0.033478495281576	-1.3844544341978835	0.12500723500296254	-818.6414866280165	1	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.88663813798675	0.88333267	False	0.07052858621304132	2.88663813798675	0.2156480311253836	-628.1606125763099	2	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.3440615974966177	1.0716659	False	0.031114704559765307	-1.3440615974966177	0.13132164877626046	-803.219922897069	2	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.310293494061797	0.9116658999999999	False	0.11611397233881746	2.310293494061797	0.1820279377871693	-653.7335160927406	3	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.3119173909820314	1.1233325	False	0.03209509357525436	-1.3119173909820314	0.12453911642862656	-822.0058824269597	3	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.8241593150486173	0.87499934	False	0.0683436351579742	2.8241593150486173	0.21427625304336845	-632.5853200480099	4	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.3113313226464351	1.0599992	False	0.027742623162112682	-1.3113313226464351	0.12445880168495045	-797.4344486744513	4	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.9195995326437387	0.9633325999999999	False	0.07682173190602906	2.9195995326437387	0.2121477449948782	-654.221514357335	5	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.2201674902459163	1.0749992	False	0.025073538369504936	-1.2201674902459163	0.12615501655249373	-812.275864988452	5	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.608602193482741	0.9649992000000001	False	0.06661307612889232	2.608602193482741	0.1881574363730644	-675.9601051202286	6	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.2176049531159934	1.1166658	False	0.02201698944853984	-1.2176049531159934	0.12462151779849087	-827.5136676313358	6	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.57980624015589	0.9333326	False	0.06508455052097889	2.57980624015589	0.1888766347975543	-667.4889539547657	7	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.0428209290396944	1.0999992	False	0.018695172161061983	-1.0428209290396944	0.1210466268497418	-833.3416903876657	7	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.5513248968432447	0.92666596	False	0.06485710108821906	2.5513248968432447	0.1878127691951604	-667.6203491312083	8	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.2576102877296926	1.1066658	False	0.027094390627732248	-1.2576102877296926	0.12543176448474494	-820.9721344203615	8	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.2515622762734826	0.9049993000000001	False	0.1114568850079896	2.2515622762734826	0.18074766826653552	-659.2260910475572	9	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.188186626173526	1.0783325000000001	False	0.02542479986517456	-1.188186626173526	0.12897846721144465	-815.677829229861	9	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	3.0446733759452527	0.8999994	False	0.07709313041079448	3.0446733759452527	0.22948859623580084	-625.3062903710761	10	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.174119841176255	1.0799991000000002	False	0.022005635962498143	-1.174119841176255	0.12529863471504435	-817.3879002253279	10	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.6610946565403784	0.92166597	False	0.06745182478416194	2.6610946565403784	0.19510661223115291	-657.4612989540742	11	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.4416406685176348	1.1333325	False	0.050151467099605836	-1.4416406685176348	0.13216431645828902	-815.1343407917499	11	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	3.0016151579889034	0.92333263	False	0.07922424423720865	3.0016151579889034	0.22238099835189745	-635.2807124873498	12	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.4861777196261805	1.0749992	False	0.031139463592770426	-1.4861777196261805	0.13109922588209402	-791.8120209248445	12	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.3988143728386064	0.92166597	False	0.12885483926556793	2.3988143728386064	0.18817271487285656	-649.0532193975984	13	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.5181197538993132	1.0199993	False	0.03219797888427034	-1.5181197538993132	0.13286113661920115	-768.3361606241324	13	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.551479904972414	0.9499992	False	0.06200523691494805	2.551479904972414	0.18612222021712074	-675.3173276890261	14	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.3715882137301956	1.1283325000000002	False	0.028915314178370236	-1.3715882137301956	0.1289163932387639	-820.8577148815582	14	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.6405850839225398	0.92499924	False	0.06255752441979033	2.6405850839225398	0.1921401626170689	-657.8819316037402	15	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.2177803401736436	1.1199992	False	0.02711011561117696	-1.2177803401736436	0.1214884441397429	-826.3687086265685	15	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.874722214482	0.90333265	False	0.07203259786685838	2.874722214482	0.21419401465756754	-637.7184334902643	16	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.2615908826189328	1.0949991000000001	False	0.024697312306062688	-1.2615908826189328	0.12988719814249222	-817.5365971220358	16	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.601161643649517	0.95666593	False	0.06513475834513947	2.601161643649517	0.18963595671214306	-675.0431087776396	17	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.2811591261265431	1.0966658999999999	False	0.034769423883461555	-1.2811591261265431	0.12507509675398892	-813.5822342410338	17	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.8502420649093585	0.906666	False	0.07260601226400355	2.8502420649093585	0.21082267814979455	-639.4279497416469	18	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.1663304627230602	1.1016659	False	0.024033478167548448	-1.1663304627230602	0.12341044796400905	-825.5613811311655	18	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.8372658369671133	0.95666593	False	0.07588330437978608	2.8372658369671133	0.2039572777808665	-655.195007907417	19	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.5021598506470026	1.0616659	False	0.03722008941604844	-1.5021598506470026	0.13338990500794634	-786.8698677622885	19	NRP2	mild_vs_severe
ENSG00000118257	0.0	0.0	2.269461325185786	0.91333264	False	0.11407066146038332	2.269461325185786	0.1785638312430549	-658.3700605912802	20	NRP2	healthy_control_vs_mild
ENSG00000118257	0.0	0.0	-1.2743536010877354	1.0983325000000002	False	0.026445262773007426	-1.2743536010877354	0.12693801028914048	-817.0862082062308	20	NRP2	mild_vs_severe
ENSG00000184012	0.0	0.0	3.765435975199353	0.468333	False	0.05843698382707858	3.765435975199353	0.4189015252165839	-420.1949328195041	1	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.6813384991135116	0.45166636	False	0.05566019652651588	3.6813384991135116	0.4067409734635555	-413.94367067502156	2	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.2262077213590805	0.44166636	False	0.04955399312777355	3.2262077213590805	0.3427563556275528	-430.25166768151286	3	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.765436056132015	0.45166633	False	0.05856980293310567	3.765436056132015	0.4254723270502322	-412.721142054282	4	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.2484820056658	0.46333298	False	0.04846133496257905	3.2484820056658	0.33582238520676505	-438.8442532668779	5	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	-1.3789142538222676	0.5633329	False	0.02020688130463926	-1.3789142538222676	0.16490117828350914	-572.6421492902994	5	TMPRSS2	mild_vs_severe
ENSG00000184012	0.0	0.0	3.7654358809634183	0.44333306	False	0.05835686953222158	3.7654358809634183	0.4288082657123093	-408.7642883763593	6	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.765435995893787	0.45166636	False	0.058657377861862876	3.765435995893787	0.4266723913723635	-413.22141268094185	7	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.7654360048660998	0.42166635	False	0.05257524802455561	3.7654360048660998	0.43751254034139103	-396.5074691487064	8	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.765436052455625	0.41666636	False	0.05388806274456509	3.765436052455625	0.4406672463398407	-394.93254262717056	9	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.7654360345846807	0.41999970000000003	False	0.053098819028348114	3.7654360345846807	0.4374960574843943	-395.38246801020784	10	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.207723388620204	0.42499968	False	0.04740554435616546	3.207723388620204	0.3455396310968657	-421.88534751132715	11	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	-1.3090630131839005	0.57999957	False	0.017594982141387473	-1.3090630131839005	0.15548911230378135	-583.8140629191365	11	TMPRSS2	mild_vs_severe
ENSG00000184012	0.0	0.0	3.7654359631544314	0.473333	False	0.061336277409040914	3.7654359631544314	0.4148143228497984	-422.0481153851113	12	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.76543591179702	0.45333305	False	0.05785507890085659	3.76543591179702	0.4239247708151894	-412.84379601017724	13	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.7654359292994974	0.42499970000000004	False	0.05715369116990459	3.7654359292994974	0.4379233175157432	-400.35346254731735	14	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.765435944627871	0.42166638	False	0.05253444496547245	3.765435944627871	0.4357414081054229	-395.3534737181352	15	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.765435944627866	0.42166638	False	0.05421788515426585	3.765435944627866	0.4387258949794428	-397.5867502898278	16	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.7654359533955217	0.43499970000000004	False	0.058366472875116066	3.7654359533955217	0.43329153538837456	-405.3295059739526	17	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.765435995077483	0.43666634	False	0.05763086137280165	3.765435995077483	0.4327534462155785	-405.9463515486928	18	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.7654358851144583	0.45666638	False	0.05672489964657024	3.7654358851144583	0.4209915299046857	-413.12324398450494	19	TMPRSS2	healthy_control_vs_mild
ENSG00000184012	0.0	0.0	3.7654359494379217	0.42666638	False	0.05365398555404277	3.7654359494379217	0.4340064895663948	-398.4253032112506	20	TMPRSS2	healthy_control_vs_mild
ENSG00000143226	2.220446049250313e-16	6.835586410002412e-16	-1.8718021769015916	0.37499973	False	0.024268537822961497	-1.8718021769015916	0.2293382624444117	-436.7053759372228	15	FCGR2A	healthy_control_vs_mild
ENSG00000184012	2.220446049250313e-16	1.1228890489341365e-15	-1.2474579162656747	0.60499954	False	0.01576453390064211	-1.2474579162656747	0.1517511233841615	-600.8332367521483	3	TMPRSS2	mild_vs_severe
ENSG00000143226	6.661338147750938e-16	2.0020330149665797e-15	-1.9560625205193316	0.37666643	False	0.03257955390160343	-1.9560625205193316	0.2422321657513128	-436.5864580612085	11	FCGR2A	healthy_control_vs_mild
ENSG00000184012	6.661338147750938e-16	3.0625813411768483e-15	-1.2979451912886009	0.52833295	False	0.013372087179205577	-1.2979451912886009	0.1606122297585584	-554.7132845836775	13	TMPRSS2	mild_vs_severe
ENSG00000184012	6.661338147750938e-16	3.176127634472993e-15	-1.2584609896100054	0.5649996	False	0.016884425359881012	-1.2584609896100054	0.15577111868990784	-578.0715020190497	12	TMPRSS2	mild_vs_severe
ENSG00000184012	6.661338147750938e-16	3.440824014599997e-15	-1.2140484563146772	0.5749996	False	0.017025689571141516	-1.2140484563146772	0.15025161321827468	-584.4110906225262	6	TMPRSS2	mild_vs_severe
ENSG00000143226	2.220446049250313e-16	4.4481865993194505e-15	-1.6916760106710724	0.37499970000000005	False	0.01617927080114194	-1.6916760106710724	0.2062545960194864	-441.26900118473435	11	FCGR2A	healthy_control_vs_severe
ENSG00000143226	2.220446049250313e-16	5.888856653774909e-15	-1.8088539025873551	0.34333309999999995	False	0.012846802571165827	-1.8088539025873551	0.21843651818641235	-413.5737066272208	18	FCGR2A	healthy_control_vs_severe
ENSG00000184012	1.3322676295501877e-15	6.65379226438659e-15	-1.3423751271850553	0.5149996	False	0.017402322335790213	-1.3423751271850553	0.16800913943743598	-546.0181959489928	19	TMPRSS2	mild_vs_severe
ENSG00000184012	1.3322676295501877e-15	7.061062949400143e-15	-1.2452157628599851	0.56666625	False	0.01558594753175107	-1.2452157628599851	0.15571958458401464	-579.7824580517519	7	TMPRSS2	mild_vs_severe
ENSG00000184012	1.5543122344752194e-15	7.10996148672084e-15	-1.1992558144477976	0.6116661999999999	False	0.01779080484712066	-1.1992558144477976	0.15028218850301647	-607.1897440492918	15	TMPRSS2	mild_vs_severe
ENSG00000184012	1.3322676295501877e-15	7.266081363365193e-15	-1.1988966512940753	0.5683329	False	0.01432375285900026	-1.1988966512940753	0.15013624522215688	-581.3458574840138	18	TMPRSS2	mild_vs_severe
ENSG00000184012	1.5543122344752194e-15	7.475906520664917e-15	-1.3167682984712796	0.52833295	False	0.017361252330589258	-1.3167682984712796	0.16502612819820164	-555.0206186863928	9	TMPRSS2	mild_vs_severe
ENSG00000143226	4.440892098500626e-16	9.651961769512647e-15	-1.8458266904983305	0.32999977	False	0.011974350357318248	-1.8458266904983305	0.2268517191380241	-403.1079790231506	14	FCGR2A	healthy_control_vs_severe
ENSG00000184012	2.886579864025407e-15	1.3721235012099123e-14	-1.2527629684953678	0.5699996	False	0.013712574088742498	-1.2527629684953678	0.15867705871318294	-581.6874565797289	16	TMPRSS2	mild_vs_severe
ENSG00000143226	6.661338147750938e-16	1.5014318650757853e-14	-1.6554230256759237	0.35333306	False	0.013898920781126959	-1.6554230256759237	0.20482266649054412	-425.7746552865737	7	FCGR2A	healthy_control_vs_severe
ENSG00000143226	6.661338147750939e-15	1.8851416092004583e-14	-1.7809485531238387	0.35833308	False	0.022019286794257138	-1.7809485531238387	0.228611818577169	-427.9013187632077	10	FCGR2A	healthy_control_vs_mild
ENSG00000143226	1.354472090042691e-14	3.91864801748897e-14	-1.712092066494184	0.40333307	False	0.0302191709553848	-1.712092066494184	0.22231414622123674	-462.15404219082717	3	FCGR2A	healthy_control_vs_mild
ENSG00000143226	3.086420008457935e-14	8.485172204160632e-14	-1.725912903430468	0.37499976	False	0.0295793149272769	-1.725912903430468	0.22726109531643146	-443.41285466306084	2	FCGR2A	healthy_control_vs_mild
ENSG00000143226	3.7525538232330285e-14	1.0401685893724719e-13	-1.6643079070383622	0.3949997	False	0.0501254732741294	-1.6643079070383622	0.21987502435662576	-460.18610894279925	17	FCGR2A	healthy_control_vs_mild
ENSG00000143226	3.9968028886505635e-14	1.1223997943159791e-13	-1.7072020811999926	0.40166643	False	0.02618346254291176	-1.7072020811999926	0.2257877867585872	-458.17154723932447	8	FCGR2A	healthy_control_vs_mild
ENSG00000184012	2.6645352591003757e-14	1.136896981996183e-13	-1.1709329502477357	0.5633329	False	0.014576685144184497	-1.1709329502477357	0.1538002788228576	-581.4273191615556	4	TMPRSS2	mild_vs_severe
ENSG00000143226	4.196643033083092e-14	1.1685571429417317e-13	-1.7491998548092584	0.35999978	False	0.029848141368609762	-1.7491998548092584	0.2315454786841979	-432.50605491833375	14	FCGR2A	healthy_control_vs_mild
ENSG00000143226	4.973799150320702e-14	1.3278083105135192e-13	-1.6486586255873823	0.41333303	False	0.026308219915209128	-1.6486586255873823	0.21887327122590716	-468.73188404737135	6	FCGR2A	healthy_control_vs_mild
ENSG00000143226	1.4432899320127038e-14	2.394219031638579e-13	-1.4494732627414224	0.403333	False	0.01095389264689377	-1.4494732627414224	0.18840712626536302	-469.52024513674337	20	FCGR2A	healthy_control_vs_severe
ENSG00000184012	7.172040739078511e-14	3.3746406143442575e-13	-1.0737442220900963	0.6216662	False	0.011477781517523166	-1.0737442220900963	0.14346092545592126	-617.8937734584232	1	TMPRSS2	mild_vs_severe
ENSG00000143226	1.3011813848606835e-13	3.3769535353521177e-13	-1.6073439628143555	0.40333307	False	0.04588334113575625	-1.6073439628143555	0.2170306432607699	-466.7636333170169	19	FCGR2A	healthy_control_vs_mild
ENSG00000143226	1.751931932858497e-13	4.583821906520177e-13	-1.6739764335716711	0.37999976	False	0.025556843241445883	-1.6739764335716711	0.22724413316974104	-445.6702824734732	1	FCGR2A	healthy_control_vs_mild
ENSG00000184012	1.862954235321013e-13	7.558883276647327e-13	-1.0869162489049182	0.5683329	False	0.013334409542604852	-1.0869162489049182	0.14771354728098582	-587.0760572095369	14	TMPRSS2	mild_vs_severe
ENSG00000033170	2.9953817204386723e-13	7.709457760257312e-13	2.5449356319836256	0.22999983	False	0.01884746238683041	2.5449356319836256	0.34887895176889083	-309.66776928376146	1	FUT8	healthy_control_vs_mild
ENSG00000033170	5.251354906476989e-13	1.329197953230745e-12	2.834334979316405	0.22999987	False	0.020626197439824308	2.834334979316405	0.3926423761771065	-302.62466108450946	13	FUT8	healthy_control_vs_mild
ENSG00000033170	5.508926648190027e-13	1.3928825343818927e-12	2.3588958236597124	0.2316665	False	0.015497376916361341	2.3588958236597124	0.3270731696676261	-313.6055370862545	16	FUT8	healthy_control_vs_mild
ENSG00000033170	5.873079800267077e-13	1.4721789804533107e-12	2.9474548519482515	0.23166652	False	0.02200711203556805	2.9474548519482515	0.4091759897708845	-301.57196278537435	6	FUT8	healthy_control_vs_mild
ENSG00000033170	7.382983113757291e-13	1.9003434550300663e-12	2.9328056473205173	0.22666653	False	0.02058211690298859	2.9328056473205173	0.4089149044731913	-297.65148850614554	14	FUT8	healthy_control_vs_mild
ENSG00000184012	5.555556015224283e-13	2.2622007068931778e-12	-1.083686638451434	0.5933329	False	0.011531275344242878	-1.083686638451434	0.15028306518963852	-602.6914606141461	10	TMPRSS2	mild_vs_severe
ENSG00000143226	9.343636975245315e-13	2.3399074091567844e-12	-1.5334907381463638	0.40333307	False	0.041361130701859095	-1.5334907381463638	0.21477936597930336	-468.8560636025191	5	FCGR2A	healthy_control_vs_mild
ENSG00000118257	1.862954235321013e-13	2.62380402884075e-12	2.1372611125686625	0.3316665	False	0.02609127163223272	2.1372611125686625	0.2904578759163641	-386.8638611717338	4	NRP2	healthy_control_vs_severe
ENSG00000033170	1.1288747714388592e-12	2.7718852012915717e-12	2.5981583830618664	0.21999985	False	0.018041619493671338	2.5981583830618664	0.3652271491139109	-299.7102030581433	12	FUT8	healthy_control_vs_mild
ENSG00000033170	1.1610712391529887e-12	2.8860379464678795e-12	2.684232704881158	0.21666652	False	0.01584353765346122	2.684232704881158	0.3775335320886513	-294.17337243252547	11	FUT8	healthy_control_vs_mild
ENSG00000033170	1.2074785615823203e-12	2.984591752632504e-12	2.9176219734103537	0.22166651	False	0.019684657007046656	2.9176219734103537	0.4106711482632117	-293.8084629577748	10	FUT8	healthy_control_vs_mild
ENSG00000033170	1.3655743202889423e-12	3.4345453005798745e-12	2.8069047062813968	0.22166653	False	0.01928150473940097	2.8069047062813968	0.3960356188659845	-296.09738470893626	20	FUT8	healthy_control_vs_mild
ENSG00000033170	2.0963231150972206e-12	5.2964608683186606e-12	2.7896553493716523	0.21666653	False	0.01966643005659677	2.7896553493716523	0.3969387363245994	-292.78883938729325	8	FUT8	healthy_control_vs_mild
ENSG00000033170	2.6911806116913795e-12	6.571913292527785e-12	3.0216112432793896	0.21666652	False	0.02115250823256804	3.0216112432793896	0.4320923736814935	-287.80856561598307	7	FUT8	healthy_control_vs_mild
ENSG00000143226	3.802957948551011e-12	9.100737260466262e-12	-1.6700625342505349	0.33666646	False	0.023932469514899347	-1.6700625342505349	0.24049332465377776	-414.0360536714657	13	FCGR2A	healthy_control_vs_mild
ENSG00000118257	9.128253708468035e-13	9.559657479621664e-12	2.122261538862764	0.31166652	False	0.0199973649972537	2.122261538862764	0.2971080716667779	-368.78519732260224	1	NRP2	healthy_control_vs_severe
ENSG00000184012	2.79976042349972e-12	9.917774180718322e-12	-1.0790421924740123	0.5649996	False	0.008492473084542141	-1.0790421924740123	0.15442628662546484	-586.547340125902	2	TMPRSS2	mild_vs_severe
ENSG00000172936	4.5929926528742734e-12	1.1002201325258338e-11	1.381072417138739	0.39833304	False	0.02346580724990961	1.381072417138739	0.1996456144320141	-471.37668948753975	15	MYD88	healthy_control_vs_mild
ENSG00000113594	5.283329329586196e-12	1.2926796749237734e-11	3.7654358249386215	0.27833320000000006	False	0.044516420903657455	3.7654358249386215	0.5458935239705386	-319.22414346115386	9	LIFR	healthy_control_vs_mild
ENSG00000113594	5.283329329586196e-12	1.2981679072457975e-11	3.7654358249386233	0.27833320000000006	False	0.04451642090365725	3.7654358249386233	0.5458935239705391	-319.2241434611537	8	LIFR	healthy_control_vs_mild
ENSG00000113594	5.659694934934122e-12	1.3460544202713284e-11	3.765435824938624	0.27833320000000006	False	0.04417467651167373	3.765435824938624	0.5466692209954792	-318.8392748770822	5	LIFR	healthy_control_vs_mild
ENSG00000113594	5.864198016070077e-12	1.3975569025174881e-11	3.7654359708520566	0.27499983	False	0.04521773823293287	3.7654359708520566	0.5470703604780236	-317.99758964956385	7	LIFR	healthy_control_vs_mild
ENSG00000143226	6.210809644358051e-12	1.518679345731566e-11	-1.554046141871038	0.3816664	False	0.039290229906577705	-1.554046141871038	0.2260520884748373	-450.86795985036383	18	FCGR2A	healthy_control_vs_mild
ENSG00000172936	7.433387239075273e-12	1.7366666649695663e-11	1.2527629684953674	0.41999970000000003	False	0.013661947426890031	1.2527629684953674	0.18291003489656535	-489.19473998960007	12	MYD88	healthy_control_vs_mild
ENSG00000033170	8.580469668117985e-12	2.0607270101707703e-11	2.99191095454803	0.20666653	False	0.01837767596637964	2.99191095454803	0.438150286400818	-279.52750219530867	17	FUT8	healthy_control_vs_mild
ENSG00000033170	9.343414930640392e-12	2.25270083482039e-11	2.8509088558280355	0.20166655	False	0.01631283381256099	2.8509088558280355	0.4182504591801547	-277.9002203731921	4	FUT8	healthy_control_vs_mild
ENSG00000143226	9.805267708884458e-12	2.297816644299361e-11	-1.5590531882736185	0.35333309999999996	False	0.03950382448997642	-1.5590531882736185	0.22895832048695686	-432.8442905030876	16	FCGR2A	healthy_control_vs_mild
ENSG00000113594	1.0043077480759166e-11	2.350692123395517e-11	3.7654359268255035	0.2716665	False	0.04234541562500888	3.7654359268255035	0.553261927967453	-313.81150767485445	16	LIFR	healthy_control_vs_mild
ENSG00000033170	1.1008527422973204e-11	2.644447194970292e-11	2.274933561663536	0.19666654	False	0.010945746971768323	2.274933561663536	0.3349105307466244	-284.16403889550577	18	FUT8	healthy_control_vs_mild
ENSG00000118257	2.1611601397353297e-12	2.7256422657856024e-11	2.06746535063312	0.31166652	False	0.026269368236188303	2.06746535063312	0.29435709131434523	-375.11429074276396	15	NRP2	healthy_control_vs_severe
ENSG00000143226	1.2856826714369164e-11	2.961668711237021e-11	-1.4801815646511542	0.37333307	False	0.0441626149128337	-1.4801815646511542	0.21863056340765916	-453.33953028784083	12	FCGR2A	healthy_control_vs_mild
ENSG00000113594	1.2757572775967675e-11	2.976061646818394e-11	3.7654357609118816	0.26833320000000005	False	0.0425744495963688	3.7654357609118816	0.5560824966451949	-312.06059423398136	1	LIFR	healthy_control_vs_mild
